epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,1744.43,0.37751,0.27683,0.85922,0.97626,0.94634,0.98389,0.835,0.54746,0.27601,0.86847,0.000261864,0.000261864,0.000261864
167,1755.54,0.3688,0.26855,0.84825,0.96446,0.94634,0.98291,0.83481,0.55385,0.27986,0.87322,0.000254791,0.000254791,0.000254791
168,1765.57,0.36924,0.27278,0.85529,0.9844,0.93397,0.98274,0.82986,0.55678,0.28013,0.87994,0.000247717,0.000247717,0.000247717
169,1775.59,0.36318,0.26681,0.85788,0.98681,0.93526,0.98192,0.83325,0.55242,0.27771,0.87317,0.000240644,0.000240644,0.000240644
170,1785.86,0.37492,0.27185,0.85265,0.98748,0.93969,0.98213,0.83604,0.55113,0.2785,0.86537,0.00023357,0.00023357,0.00023357
171,1795.99,0.37323,0.27095,0.85832,0.99031,0.92932,0.98177,0.84061,0.54073,0.27711,0.86342,0.000226497,0.000226497,0.000226497
172,1806.06,0.36301,0.26428,0.84533,0.98252,0.94563,0.98168,0.83515,0.5432,0.27275,0.87172,0.000219423,0.000219423,0.000219423
173,1816.44,0.36429,0.26365,0.84956,0.98897,0.92844,0.9815,0.83383,0.54312,0.27582,0.86482,0.000212349,0.000212349,0.000212349
174,1826.56,0.35792,0.26071,0.84295,0.99291,0.92525,0.98113,0.83736,0.54244,0.27239,0.86821,0.000205276,0.000205276,0.000205276
175,1836.76,0.3634,0.26201,0.85413,0.98297,0.94206,0.98074,0.83991,0.54511,0.27636,0.86714,0.000198202,0.000198202,0.000198202
176,1846.9,0.34612,0.25486,0.84995,0.98082,0.94197,0.98299,0.83811,0.54964,0.27963,0.8759,0.000191129,0.000191129,0.000191129
177,1857.35,0.3495,0.25898,0.84578,0.97197,0.94094,0.98219,0.83742,0.54315,0.27979,0.86191,0.000184055,0.000184055,0.000184055
178,1867.41,0.34654,0.25573,0.84605,0.98444,0.93912,0.98365,0.8399,0.54604,0.27688,0.87415,0.000176982,0.000176982,0.000176982
